#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
243000,742.9999999893423,-211830.83269829978,883.6876059775241,-210947.14509232226,70.92630199671278,0.9939540198818504,380
244000,743.9999999893187,-211849.69988579978,867.7689568067435,-210981.93092899304,69.64864356761491,0.9939540198818504,380
245000,744.999999989295,-211857.64519829978,862.1969655707944,-210995.448232729,69.20142587388388,0.9939540198818504,380
246000,745.9999999892714,-211879.33269829978,853.5846773432568,-211025.74802095653,68.51018866338417,0.9939540198818504,380
247000,746.9999999892477,-211865.70769829978,842.2926631881855,-211023.4150351116,67.60387199593721,0.9939540198818504,380
248000,747.9999999892241,-211851.94988579978,817.2806479845312,-211034.66923781525,65.59636421617337,0.9939540198818504,380
249000,748.9999999892004,-211894.03582329978,863.2579167237272,-211030.77790657606,69.28657965602099,0.9939540198818504,380
250000,749.9999999891768,-211868.23894829978,818.2995149097987,-211049.93943338998,65.67814024510844,0.9939540198818504,380
251000,750.9999999891531,-211895.47332329978,811.6687771326397,-211083.80454616714,65.14594571520603,0.9939540198818504,380
252000,751.9999999891295,-211918.98894829978,804.1659016282647,-211114.82304667152,64.54375189663553,0.9939540198818504,380
253000,752.9999999891058,-211940.80926079978,770.3987512572203,-211170.41050954256,61.83354176289057,0.9939540198818504,380
254000,753.9999999890822,-211962.69207329978,769.2753618886927,-211193.4167114111,61.7433765811305,0.9939540198818504,380
255000,754.9999999890586,-211976.11394829978,748.2582286496181,-211227.85571965016,60.05650496593929,0.9939540198818504,380
256000,755.9999999890349,-212011.52801079978,748.3849154362688,-211263.1430953635,60.06667306745865,0.9939540198818504,380
257000,756.9999999890113,-212027.62957329978,725.831759440247,-211301.79781385954,58.25651759811341,0.9939540198818504,380
258000,757.9999999889876,-212024.36394829978,698.1320807172451,-211326.23186758254,56.03329327649775,0.9939540198818504,380
259000,758.999999988964,-212013.22332329978,690.8674794688122,-211322.35584383097,55.45022376353102,0.9939540198818504,380
260000,759.9999999889403,-212038.44207329978,706.601589136757,-211331.84048416303,56.71307073163304,0.9939540198818504,380
261000,760.9999999889167,-212041.45769829978,674.7957128079142,-211366.66198549187,54.16027585875013,0.9939540198818504,380
262000,761.999999988893,-212061.80926079978,645.3502692469629,-211416.45899155282,51.79693341929046,0.9939540198818504,380
263000,762.9999999888694,-212092.58269829978,647.8441651717876,-211444.738533128,51.99709783748078,0.9939540198818504,380
264000,763.9999999888457,-212110.59832329978,622.162913654116,-211488.43540964567,49.93587598886039,0.9939540198818504,380
265000,764.9999999888221,-212125.76238579978,604.635517787654,-211521.12686801213,48.529096755982664,0.9939540198818504,380
266000,765.9999999887984,-212138.85613579978,586.4624643592979,-211552.39367144048,47.0704959258441,0.9939540198818504,380
267000,766.9999999887748,-212142.67644829978,580.0496799014218,-211562.62676839836,46.5557947078769,0.9939540198818504,380
268000,767.9999999887511,-212156.92644829978,588.0759674153524,-211568.85048088443,47.19999848336808,0.9939540198818504,380
269000,768.9999999887275,-212159.80144829978,576.6025803333614,-211583.19886796642,46.27912450980782,0.9939540198818504,380
270000,769.9999999887038,-212166.25457329978,571.6355313645909,-211594.6190419352,45.880460533071634,0.9939540198818504,380
271000,770.9999999886802,-212185.98894829978,557.2074942837935,-211628.781454016,44.72244121913047,0.9939540198818504,380
272000,771.9999999886566,-212219.30144829978,550.6076579440269,-211668.69379035576,44.19272689226112,0.9939540198818504,380
273000,772.9999999886329,-212207.11394829978,510.6505976606859,-211696.4633506391,40.98570383865368,0.9939540198818504,380
274000,773.9999999886093,-212235.67644829978,507.72043686383404,-211727.95601143595,40.75052404415316,0.9939540198818504,380
275000,774.9999999885856,-212251.97332329978,502.65349342743866,-211749.31982987234,40.34384236395408,0.9939540198818504,380
276000,775.999999988562,-212246.87957329978,469.9552998074214,-211776.92427349236,37.71942855555297,0.9939540198818504,381
277000,776.9999999885383,-212279.73894829978,487.595966409488,-211792.1429818903,39.135299094392835,0.9939540198818504,381
278000,777.9999999885147,-212281.81707329978,463.6088802117156,-211818.20819308807,37.21005389668248,0.9939540198818504,381
279000,778.999999988491,-212284.66863579978,454.9231296227081,-211829.74550617707,36.51292046946573,0.9939540198818504,381
280000,779.9999999884674,-212295.26238579978,436.55326896812767,-211858.70911683165,35.038523549546234,0.9939540198818504,380
281000,780.9999999884437,-212325.44207329978,440.22769480664283,-211885.21437849314,35.33343934889001,0.9939540198818504,381
282000,781.9999999884201,-212339.23894829978,413.2914871902176,-211925.94746110955,33.17149254424361,0.9939540198818504,381
283000,782.9999999883964,-212358.72332329978,400.00000596782775,-211958.72331733195,32.10469517740712,0.9939540198818504,381
284000,783.9999999883728,-212362.34832329978,380.89300609455677,-211981.45531720523,30.571134183571893,0.9939540198818504,381
285000,784.9999999883491,-212361.36394829978,349.15806909132516,-212012.20587920846,28.024033024166123,0.9939540198818504,381
286000,785.9999999883255,-212392.94207329978,352.4214976846706,-212040.5205756151,28.28596147081474,0.9939540198818504,381
287000,786.9999999883019,-212399.20769829978,336.61322241532616,-212062.59447588446,27.017161842737565,0.9939540198818504,381
288000,787.9999999882782,-212406.97332329978,323.46929460632964,-212083.50402869345,25.962207369122837,0.9939540198818504,381
289000,788.9999999882546,-212414.51238579978,309.32175279117655,-212105.1906330086,24.82670109235132,0.9939540198818504,381
290000,789.9999999882309,-212424.29363579978,310.93011043511797,-212113.36352536466,24.95579067016284,0.9939540198818504,381
291000,790.9999999882073,-212445.74676079978,289.7077736373758,-212156.0389871624,23.25244906096651,0.9939540198818504,381
292000,791.9999999881836,-212468.49676079978,280.09399477728584,-212188.40276602248,22.480830472963255,0.9939540198818504,381
293000,792.99999998816,-212489.31707329978,270.18866562773474,-212219.12840767205,21.685811552379036,0.9939540198818504,381
294000,793.9999999881363,-212497.69207329978,247.86558968143072,-212249.82648361835,19.894122707414763,0.9939540198818504,381
295000,794.9999999881127,-212506.95769829978,232.9568411092332,-212274.00085719055,18.69752065430004,0.9939540198818504,381
296000,795.999999988089,-212524.84832329978,224.0243347700016,-212300.8239885298,17.980582182018228,0.9939540198818504,381
297000,796.9999999880654,-212532.89519829978,212.56307358542108,-212320.33212471436,17.060681454043742,0.9939540198818504,381
298000,797.9999999880417,-212543.21551079978,200.89147379706264,-212342.32403700272,16.123898584425294,0.9939540198818504,381
299000,798.9999999880181,-212552.52019829978,198.42406060971553,-212354.09613769007,15.925859716738714,0.9939540198818504,381
300000,799.9999999879944,-212555.47332329978,188.1528672077984,-212367.32045609198,15.101475895846304,0.9939540198818504,381
301000,800.9999999879708,-212565.03582329978,184.50351984862937,-212380.53230345115,14.808572938809798,0.9939540198818504,381
302000,801.9999999879471,-212574.83269829978,184.07973572162882,-212390.75296257815,14.774559288771325,0.9939540198818504,381
303000,802.9999999879235,-212574.32488579978,170.96811991219874,-212403.35676588758,13.722198232359537,0.9939540198818504,381
304000,803.9999999878999,-212578.33269829978,163.67032684670994,-212414.66237145307,13.136464686510145,0.9939540198818504,381
305000,804.9999999878762,-212580.14519829978,156.37493499121047,-212423.77026330857,12.550923865944789,0.9939540198818504,381
306000,805.9999999878526,-212580.20769829978,151.98782611620845,-212428.21987218357,12.19880688834313,0.9939540198818504,381
307000,806.9999999878289,-212598.42644829978,159.08143013890367,-212439.34501816088,12.768151866993398,0.9939540198818504,381
308000,807.9999999878053,-212592.72332329978,148.73097172545386,-212443.99235157433,11.937406098612175,0.9939540198818504,381
309000,808.9999999877816,-212597.47332329978,151.3622539655189,-212446.11106933426,12.148597381068827,0.9939540198818504,381
310000,809.999999987758,-212597.55144829978,144.43244972907996,-212453.11899857072,11.592399257742121,0.9939540198818504,381
311000,810.9999999877343,-212594.84051079978,158.5724039269262,-212436.26810687286,12.727296539170823,0.9939540198818504,381
312000,811.9999999877107,-212583.87957329978,164.69755003544742,-212419.18202326432,13.218911403664029,0.9939540198818504,381
313000,812.999999987687,-212577.09832329978,172.40298587514553,-212404.69533742464,13.837363066543436,0.9939540198818504,381
314000,813.9999999876634,-212572.03582329978,179.05468129733345,-212392.98114200245,14.37123969343397,0.9939540198818504,381
315000,814.9999999876397,-212562.39519829978,183.03829247801332,-212379.35690582177,14.690971245316309,0.9939540198818504,381
316000,815.9999999876161,-212547.09832329978,183.51967488921946,-212363.57864841056,14.729607833678713,0.9939540198818504,381
317000,816.9999999875924,-212544.80144829978,188.42781613743864,-212356.37363216234,15.123543774455698,0.9939540198818504,381
318000,817.9999999875688,-212541.81707329978,204.19671087060124,-212337.62036242918,16.389182652304925,0.9939540198818504,381
319000,818.9999999875452,-212543.19988579978,214.74616292235442,-212328.45372287743,17.23589999569779,0.9939540198818504,381
320000,819.9999999875215,-212536.16082329978,218.15315642529822,-212318.00766687447,17.509351211326557,0.9939540198818504,381
321000,820.9999999874979,-212516.61394829978,236.0051196207496,-212280.60882867902,18.94218078172,0.9939540198818504,381
322000,821.9999999874742,-212496.58269829978,243.93467323985533,-212252.64802505993,19.57862052681033,0.9939540198818504,381
323000,822.9999999874506,-212479.95769829978,255.77508503571153,-212224.18261326407,20.52895254133413,0.9939540198818504,381
324000,823.9999999874269,-212483.93426079978,271.3729814924591,-212212.56127930732,21.780866800537705,0.9939540198818504,381
325000,824.9999999874033,-212469.93426079978,272.79448051017243,-212197.1397802896,21.894958780482185,0.9939540198818504,381
326000,825.9999999873796,-212464.63738579978,287.87674803030677,-212176.76063776948,23.105487765716664,0.9939540198818504,381
327000,826.999999987356,-212451.52801079978,294.9031721521169,-212156.62483864767,23.669440768847462,0.9939540198818504,381
328000,827.9999999873323,-212450.94207329978,305.0037852645619,-212145.93828803522,24.480133519452195,0.9939540198818504,381
329000,828.9999999873087,-212438.48894829978,301.9068235619925,-212136.5821247378,24.231565994567983,0.9939540198818504,381
330000,829.999999987285,-212439.91082329978,316.9518645888893,-212122.9589587109,25.439107116802255,0.9939540198818504,381
331000,830.9999999872614,-212424.61394829978,324.8214745513833,-212099.79247374838,26.07073567990602,0.9939540198818504,381
332000,831.9999999872377,-212407.72332329978,342.8851582054049,-212064.83816509438,27.520558302008975,0.9939540198818504,381
333000,832.9999999872141,-212378.59832329978,342.95150819560513,-212035.64681510418,27.52588366745553,0.9939540198818504,381
334000,833.9999999871904,-212392.23113579978,384.7591812587925,-212007.471954541,30.88144011681789,0.9939540198818504,381
335000,834.9999999871668,-212376.92644829978,394.43770063010743,-211982.48874766967,31.658254890689886,0.9939540198818504,381
336000,835.9999999871432,-212354.14519829978,384.29669340793043,-211969.84850489185,30.84432003868375,0.9939540198818504,381
337000,836.9999999871195,-212351.10613579978,400.96866142677027,-211950.137474373,32.182441146850394,0.9939540198818504,381
338000,837.9999999870959,-212328.88738579978,405.0479352955008,-211923.83945050428,32.50985075221747,0.9939540198818504,381
339000,838.9999999870722,-212306.55926079978,395.0037441420136,-211911.55551665777,31.703686526029305,0.9939540198818504,381
340000,839.9999999870486,-212312.31707329978,413.5954515293997,-211898.72162177038,33.19588925001523,0.9939540198818504,381
341000,840.9999999870249,-212301.65301079978,437.39284344087355,-211864.2601673589,35.10590925485646,0.9939540198818504,381
342000,841.9999999870013,-212293.61394829978,464.8780133121181,-211828.73593498766,37.31191672348269,0.9939540198818504,381
343000,842.9999999869776,-212288.55926079978,487.21340453549055,-211801.3458562643,39.10459401397298,0.9939540198818504,381
344000,843.999999986954,-212243.69207329978,486.29721422994044,-211757.39485906984,39.03105898885963,0.9939540198818504,381
345000,844.9999999869303,-212247.80144829978,505.46071896352805,-211742.34072933625,40.56915516091847,0.9939540198818504,381
346000,845.9999999869067,-212221.50457329978,504.1825664702337,-211717.32200682955,40.46656842198038,0.9939540198818504,381
347000,846.999999986883,-212193.77801079978,499.242859724327,-211694.53515107546,40.07009897953774,0.9939540198818504,381
348000,847.9999999868594,-212213.48894829978,536.081930395565,-211677.40701790422,43.02686677172167,0.9939540198818504,381
349000,848.9999999868357,-212210.11394829978,548.1694181509665,-211661.94453014882,43.99702953186678,0.9939540198818504,381
350000,849.9999999868121,-212191.53582329978,557.8143522260361,-211633.72147107375,44.771148691533,0.9939540198818504,381
351000,850.9999999867885,-212158.41082329978,570.6744634865317,-211587.73635981325,45.80332355604777,0.9939540198818504,381
352000,851.9999999867648,-212170.86394829978,607.2132646301761,-211563.6506836696,48.73599119445513,0.9939540198818504,381
353000,852.9999999867412,-212106.97332329978,577.2751988782547,-211529.69812442153,46.33311004238857,0.9939540198818504,381
354000,853.9999999867175,-212123.48894829978,608.3983806637407,-211515.09056763604,48.831110665554604,0.9939540198818504,381
355000,854.9999999866939,-212108.12957329978,609.3700013482012,-211498.75957195158,48.909094629147795,0.9939540198818504,382
356000,855.9999999866702,-212087.89519829978,621.1668574823998,-211466.72834081738,49.855930790621834,0.9939540198818504,382
357000,856.9999999866466,-212088.69207329978,630.8519956797827,-211457.84007762,50.63327680296927,0.9939540198818504,382
358000,857.9999999866229,-212085.42644829978,650.9509349785512,-211434.47551332123,52.246452577841815,0.9939540198818504,382
359000,858.9999999865993,-212061.83269829978,658.3924218539614,-211403.44027644582,52.84371923843515,0.9939540198818504,382
360000,859.9999999865756,-212058.48894829978,685.2569730149407,-211373.23197528484,54.99991477151839,0.9939540198818504,381
361000,860.999999986552,-212029.16082329978,688.9698063884862,-211340.1910169113,55.297913226327836,0.9939540198818504,382
362000,861.9999999865283,-212019.28582329978,726.778052765585,-211292.5077705342,58.332468743876234,0.9939540198818504,382
363000,862.9999999865047,-212030.00457329978,740.506234571687,-211289.4983387281,59.434316457999465,0.9939540198818504,382
